"","time","country","reported_cases","reported_cases_cumulative","predicted_infections_mean_cumulative","predicted_infections_lower_CI_95_cumulative","predicted_infections_higher_CI_95_cumulative","predicted_infections_mean","predicted_infections_lower_CI_95","predicted_infections_higher_CI_95_cumulative","reported_deaths","reported_deaths_cumulative","estimated_deaths_mean_cumulative","estimated_deaths_lower_CI_95_cumulative","estimated_deaths_higher_CI_95_cumulative","estimated_deaths_mean","estimated_deaths_lower_CI_95","estimated_deaths_higher_CI_95","mean_time_varying_reproduction_number_R(t)","time_varying_reproduction_number_R(t)_lower_CI_95","time_varying_reproduction_number_R(t)_higher_CI_95"
"307",2020-04-05,"Spain",7026,124735,2228457.84390202,1690444.90878078,2956935.84504012,30513.7027611008,21555.2934936334,42701.3249911254,809,11744,10062.4952618032,8594.29989425814,11791.7746763288,746.320840779493,648.137050930796,859.699690757347,0.688348425872333,0.608145352290807,0.762828534273077
"308",2020-04-06,"Spain",6023,130758,2257485.86602485,1710691.96329818,2997937.98136232,29028.0221228331,20247.0545173956,41002.1363221988,674,12418,10806.3819164769,9241.92594871611,12647.1324152327,743.886654673691,647.62605445796,855.357738903902,0.687873411537263,0.607786649274512,0.762172984799417
"309",2020-04-07,"Spain",4273,135031,2285100.1353385,1729710.59772036,3037388.5793221,27614.269313652,19018.6344221839,39450.5979597788,637,13055,11545.255783396,9886.23290742913,13495.5969146271,738.873866919154,644.306958713029,848.464499394434,0.687421342556784,0.607534376076749,0.761558321814766
"310",2020-04-08,"Spain",5478,140509,2311369.19110262,1747572.79305674,3075222.62305967,26269.0557641146,17862.1953363793,37834.0437375717,743,13798,12274.8101430212,10523.3612565698,14331.2159179605,729.554359625227,637.128349140675,835.619003333386,0.686991117561835,0.607298180102047,0.760949072967309
"311",2020-04-09,"Spain",6180,146689,2336358.33183059,1764334.60704785,3111486.0040133,24989.1407279791,16761.8139911118,36263.3809536292,757,14555,12992.8695064392,11151.7555988156,15151.5162902813,718.059363418001,628.394342245816,820.300372320788,0.686581686551665,0.607077043876106,0.76039096217095
"312",2020-04-10,"Spain",5756,152445,2360129.75784807,1780059.97098078,3146101.36164955,23771.4260174781,15725.3639329293,34615.3576362506,683,15238,13697.0045032556,11768.9674924229,15954.958262743,704.134996816351,617.211893607253,803.441972461697,0.686192048683425,0.606870013432886,0.759881275817814
"313",2020-04-11,"Spain",4576,157021,2382742.70877759,1794827.62287426,3179399.98879029,22612.9509295193,14767.6518934767,33298.6271407404,605,15843,14384.8500770637,12370.9952765539,16739.2586977602,687.845573808092,602.027784130982,784.300435017277,0.685821250138382,0.606676194459784,0.759399411146887
"314",2020-04-12,"Spain",4830,161851,2404253.59603116,1808666.99146873,3211304.46453584,21510.8872535688,13839.3685944728,31904.4757455465,510,16353,15055.8267293909,12957.5332128829,17504.6579769728,670.976652327196,586.537936329012,765.399279212588,0.685468382062115,0.606494748664298,0.758871126474387
"315",2020-04-13,"Spain",4167,166018,2424716.13036732,1821666.76234697,3241938.60840585,20462.5343361629,12999.770878235,30634.1438700167,619,16972,15708.2557532786,13527.3406698338,18248.8400963422,652.429023887674,569.807456950937,744.182119369383,0.685132578577669,0.60632489035003,0.758403625545142
"316",2020-04-14,"Spain",3477,169495,2444181.44457589,1833845.294577,3271354.85574906,19465.3142085714,12178.5322300386,29416.2473432027,517,17489,16341.0687238596,14079.702289027,18970.8723430393,632.812970581077,552.36161919322,722.032246697046,0.68481301487104,0.606165883191196,0.75795360875139
"317",2020-04-15,"Spain",7968,177463,2462698.21136871,1845294.08720206,3299589.40957227,18516.7667928176,11448.7926250508,28234.5538232149,787,18276,16953.5722860286,14612.7049975615,19671.6848798038,612.503562168952,533.002708534483,700.812536764548,0.684508905348214,0.606017037195452,0.757520449984627
"318",2020-04-16,"Spain",4040,181503,2480312.75656989,1856011.45452067,3326770.45676024,17614.5452011751,10717.3673186179,27181.0471879737,617,18893,17545.4553156757,15126.1094564433,20351.2867677077,591.883029647086,513.40445888183,679.601887903855,0.684219501862766,0.605877705845292,0.75710354346458
"319",2020-04-17,"Spain",4400,185903,2497069.16771143,1866062.28648853,3352734.69441922,16756.4111415404,10050.8319678589,25964.237658977,585,19478,18116.1089131895,15619.6138912082,21010.3694226894,570.653597513805,493.504434764816,659.082654981699,0.683944092012767,0.6057472834086,0.756702012653605
"320",2020-04-18,"Spain",4104,190007,2513009.39814951,1875480.65024338,3377650.00466622,15940.2304380843,9418.36375485029,24915.3102469945,565,20043,18665.7980982544,16093.2464838167,21648.2658972483,549.689185064946,473.632592608551,637.896474558948,0.683681997505554,0.605625202409315,0.756314018394293
"321",2020-04-19,"Spain",-1430,188577,2528173.36682353,1884310.3039749,3401572.78703576,15163.9686740179,8829.65373152054,23922.7823695471,410,20453,19194.290295282,16546.8890020605,22263.9938858088,528.492197027591,453.642518243823,615.727988560494,0.683432572588763,0.60551093124947,0.755940646538725
"322",2020-04-20,"Spain",2585,191162,2542599.05378482,1892584.50612679,3424546.01886101,14425.6869612903,8274.20215188975,22973.231825243,399,20852,19702.0712719976,16980.3744207932,22857.9128292782,507.780976715628,433.485418732683,593.918943469386,0.683195202545919,0.605403971974268,0.755581365127886
"323",2020-04-21,"Spain",3352,194514,2556322.59162527,1900357.75176621,3446621.61692268,13723.5378404537,7773.24563942195,22075.5980616783,430,21282,20189.419202081,17393.9095753298,23431.8631303903,487.347930083317,413.535154536617,573.950301112089,0.682969302254775,0.605303858172199,0.755208050128627
"324",2020-04-22,"Spain",2627,197141,2569378.35293796,1907654.30759899,3467763.86778306,13055.7613126853,7296.55583277904,21142.2508603744,435,21717,20656.348800538,17787.3810130906,23985.522939051,466.929598457067,393.471437760766,553.65980866072,0.68275431480656,0.605210153002557,0.754832009882787
"325",2020-04-23,"Spain",3052,200193,2581799.03394291,1914488.19250801,3488074.2165244,12420.681004947,6833.88490901591,20310.3487413373,440,22157,21103.757294429,18161.3584333964,24519.5521549103,447.408493890942,373.977420305828,534.029215859331,0.682549710184248,0.605122447343109,0.754470230796487
"326",2020-04-24,"Spain",2767,202960,2593615.73441134,1920892.71097574,3507510.65217917,11816.7004684291,6404.51846773027,19436.4356547771,367,22524,21531.6018671094,18515.6621681257,25034.288981997,427.844572680406,354.303734729225,514.736827086706,0.682354983997919,0.605040358050982,0.754119555977175
"327",2020-04-25,"Spain",2944,205904,2604858.03402106,1926899.10189932,3526167.55312264,11242.2996097253,6006.39092358294,18656.9009434688,378,22902,21940.690543477,18850.6106011463,25530.3421773944,409.088676367604,334.94843302061,496.053195397409,0.682169656275303,0.604963526330214,0.753738650174376
"328",2020-04-26,"Spain",1729,207633,2615554.06527466,1932526.31805671,3544056.43427243,10696.0312535989,5627.21615738909,17888.8811497886,288,23190,22331.4923864535,19167.0205600829,26008.2630678581,390.801842976508,316.409958936674,477.920890463642,0.681993270305584,0.604891616199732,0.753339825531795
"329",2020-04-27,"Spain",1831,209464,2625730.58311036,1937801.01149197,3561214.03355428,10176.5178356988,5274.69343525742,17157.5992818545,0,23190,22704.9786836202,19466.5972485856,26468.8693035431,373.486297166737,299.576688502627,460.606235684996,0.681825391534548,0.604824313055846,0.753075882700423
"330",2020-04-28,"Spain",1308,210772,2635413.03133353,1942745.546947,3577654.35615515,9682.44822316998,4944.53545502668,16440.3226008664,632,23822,23061.5810690563,19749.1564029326,26912.4924186869,356.602385436028,282.559154347077,443.623115143848,0.68166560650918,0.604761322323666,0.752822004904672
"331",2020-04-29,"Spain",2144,212916,2644625.60599428,1947382.27718683,3593431.54597428,9212.57466075134,4636.73023983009,15777.1898191264,453,24275,23401.8373174412,20015.138207403,27340.0834812647,340.256248384979,265.981804470327,427.591062577777,0.681513521869861,0.604701647273901,0.752562648529892
"332",2020-04-30,"Spain",518,213434,2653391.31583395,1951733.36245015,3608583.41936711,8765.70983966818,4351.0852633192,15151.8733928326,268,24543,23726.1962723336,20265.6900097049,27751.9166683704,324.358954892337,250.551802301952,411.833187105659,0.681368763388303,0.60463573981549,0.752287251404505
"333",2020-05-01,"Spain",1781,215215,2661732.03992034,1955816.27210105,3623072.53181666,8340.72408639345,4082.90965090807,14489.1124495532,281,24824,24035.5035975639,20501.979343315,28148.4561281091,309.307325230362,236.289333610042,396.539459738766,0.681230975049441,0.604574057539629,0.75202239459254
"334",2020-05-03,"Spain",1366,216581,2669668.58258851,1959637.50107076,3636975.18207099,7936.54266816633,3821.22896970202,13902.6502543316,276,25100,24330.4261287795,20723.6921306477,28530.2949123421,294.922531215518,221.71278733275,381.838784232926,0.68109981817551,0.604492258235463,0.751768436670539
"335",2020-02-13,"United_Kingdom",1,1,67.4381520464049,28.8977666275963,131.808488128536,67.4381520464049,28.8977666275963,131.808488128536,0,0,6.74381520464049e-14,2.88977666275963e-14,1.31808488128536e-13,6.74381520464049e-14,2.88977666275963e-14,1.31808488128536e-13,3.90944063965167,3.45437483814163,4.51143813513853
"336",2020-02-14,"United_Kingdom",0,1,134.87630409281,57.7955332551926,263.616976257072,67.4381520464049,28.8977666275963,131.808488128536,0,0,6.94667473106606e-07,2.9828226484629e-07,1.32422096266761e-06,6.94667405668454e-07,2.98282235948524e-07,1.32422083085912e-06,3.90944063965167,3.45437483814163,4.51143813513853
"337",2020-02-15,"United_Kingdom",0,1,202.314456139215,86.6932998827888,395.425464385608,67.4381520464049,28.8977666275963,131.808488128536,0,0,2.91760311055132e-05,1.25278539387358e-05,5.56172750278917e-05,2.84813636324066e-05,1.22295716738895e-05,5.42930540652241e-05,3.90944063965167,3.45437483814163,4.51143813513853
"338",2020-02-16,"United_Kingdom",0,1,269.75260818562,115.591066510385,527.233952514144,67.4381520464049,28.8977666275963,131.808488128536,0,0,0.00022368290469268,9.60468800043224e-05,0.000426399107668446,0.000194506873587167,8.35190260655866e-05,0.000370781832640555,3.90944063965167,3.45437483814163,4.51143813513853
"339",2020-02-17,"United_Kingdom",0,1,337.190760232024,144.488833137981,659.04244064268,67.4381520464049,28.8977666275963,131.808488128536,0,0,0.00100865707309803,0.000433105806626154,0.00192276864653926,0.000784974168405353,0.000337058926621832,0.00149636953887081,3.90944063965167,3.45437483814163,4.51143813513853
"340",2020-02-18,"United_Kingdom",0,1,404.628912278429,173.386599765578,790.850928771217,67.4381520464049,28.8977666275963,131.808488128536,0,0,0.00310933130783944,0.00133511128813449,0.00592721243905725,0.0021006742347414,0.000902005481508336,0.00400444379251799,3.90944063965167,3.45437483814163,4.51143813513853
"341",2020-02-19,"United_Kingdom",0,1,541.737127279475,241.409692532649,1035.45809285691,137.108215001045,68.0230927670708,244.60716408569,0,0,0.00790045240473477,0.00339236386947146,0.0150603635094926,0.00479112109689533,0.00205725258133697,0.00913315107043538,3.90941788547393,3.45433118109011,4.51142851286837
"342",2020-02-20,"United_Kingdom",0,1,708.507143363216,325.087694229057,1331.05826128949,166.770016083741,83.678001696408,295.600168432583,0,0,0.0172361103030036,0.00740109790869617,0.0328563395469429,0.00933565789826883,0.00400873403922471,0.0177959760374502,3.90941014194816,3.45431709510914,4.51142465968292
"343",2020-02-21,"United_Kingdom",0,1,916.09276629769,432.484255495235,1693.02797936472,207.585622934474,107.396561266178,361.969718075231,0,0,0.0333862768941143,0.0143403105505761,0.0636327421872259,0.0161501665911107,0.00693921264187992,0.030776402640283,3.90940072079265,3.45430005982533,4.51141992506013
"344",2020-02-22,"United_Kingdom",0,1,1178.56695007161,573.116815761999,2142.98998710731,262.47418377392,140.632560266764,449.962007742593,0,0,0.0594493331828462,0.0255635055927576,0.113246949119101,0.0260630562887319,0.0112231950421815,0.0496142069318747,3.90938898503618,3.45427921520064,4.51141385532427
"345",2020-02-23,"United_Kingdom",0,1,1512.24530695775,758.145228702881,2706.74441892483,333.678356886139,185.028412940882,563.75443181752,0,0,0.0990228309202734,0.0426912106982878,0.188395821238874,0.0395734977374272,0.0171277051055302,0.0751488721197732,3.90937413199805,3.45425343204533,4.51140589585716
"346",2020-02-24,"United_Kingdom",4,5,1936.98130756443,999.660466920795,3412.59919855493,424.736000606683,241.515238217914,705.854779630098,0,0,0.156619210187476,0.0678118258305064,0.297406147675482,0.0575963792672027,0.0251206151322186,0.109010326436608,3.90935523086778,3.45422140195538,4.51139539462765
"347",2020-02-25,"United_Kingdom",0,5,2477.74617513865,1314.28902048731,4293.13773744743,540.764867574216,314.628553566516,880.538538892501,0,0,0.237744759015162,0.103608792640081,0.45023702052189,0.081125548827686,0.0357969668095741,0.152830872846408,3.9093311479069,3.45418156609972,4.51138152982514
"348",2020-02-26,"United_Kingdom",0,5,3166.31581195326,1723.55987953486,5394.3401205629,688.569636814609,409.270859047551,1101.20238311547,0,0,0.348818183408039,0.153313517529182,0.658212228501435,0.111073424392877,0.0497047248891012,0.207975207979546,3.90930045553129,3.45413201515932,4.51136322786974
"349",2020-02-27,"United_Kingdom",0,5,4043.23133108951,2259.66468396274,6769.92922264464,876.915519136248,536.104804427879,1375.58910208174,0,0,0.498141535769526,0.221421191390184,0.935447157448116,0.149323352361487,0.0681076738610021,0.277234928946681,3.90926133515854,3.45407038287944,4.51133907267803
"350",2020-02-28,"United_Kingdom",3,8,5160.23235213222,2964.4920001932,8486.24487740603,1117.00102104272,704.827316230458,1716.3156547614,0,0,0.695998739702321,0.313507568651041,1.2988244125908,0.197857203932794,0.092086377260857,0.363377255142685,3.90921146409907,3.45399372717296,4.51130719420362
"351",2020-02-29,"United_Kingdom",2,10,6583.35145006895,3889.4916684373,10637.2326363151,1423.11909793672,924.999668244105,2150.98775890909,0,0,0.955230361877014,0.437092363649491,1.7676487243144,0.259231622174694,0.12358479499845,0.468824311723594,3.9091478749526,3.4538983882938,4.51126512369517
"352",2020-03-01,"United_Kingdom",5,15,8396.8710349407,5090.09977450562,13320.1086976552,1813.51958487175,1200.60810606832,2682.87606134011,0,0,1.29229479046568,0.602268125826577,2.36884600350986,0.337064428588666,0.165175762177087,0.601197279195468,3.9090667765729,3.45377981431851,4.51120960286307
"353",2020-03-02,"United_Kingdom",13,28,10708.3852118506,6654.03632957257,16674.3914571561,2311.51417690988,1563.93655506695,3354.28275950088,0,0,1.72763965770741,0.821811429641771,3.13456318308204,0.43534486724173,0.219543303815193,0.765717179572174,3.90896332487188,3.45363234443245,4.51113633181827
"354",2020-03-03,"United_Kingdom",4,32,13655.2735720232,8689.24741365276,20871.7281433211,2946.88836017261,2035.21108408019,4197.33668616503,0,0,2.28748993741551,1.11251891324727,4.10504525186745,0.559850279708103,0.290707483605498,0.970482068785414,3.90883132928996,3.45344893944036,4.51103963631743
"355",2020-03-04,"United_Kingdom",11,43,17412.9797234214,11325.9610157591,26148.3704419782,3757.70615139825,2636.71360210634,5276.64229865703,0,0,3.00541391302714,1.49637301392863,5.3279946406456,0.717923975611624,0.383854100681361,1.22294938877815,3.90866287696696,3.45322084676422,4.51091202868455
"356",2020-03-05,"United_Kingdom",34,77,22205.597453349,14730.0191263647,32747.7280624089,4792.61772992754,3404.05811060557,6599.35762043075,0,0,3.92456674933019,2.00053568403455,6.86139419307716,0.919152836303056,0.504162670105918,1.53339955243156,3.90844785159227,3.45293718420457,4.510743628575
"357",2020-03-06,"United_Kingdom",30,107,28319.4075450131,19128.0982468772,41091.8720868799,6113.81009166412,4398.07912051252,8344.14402447095,0,0,5.09904786577224,2.66614916898073,8.78334688602506,1.17448111644205,0.66561348494618,1.9219526929479,3.90817331742609,3.45258442297928,4.51052139896937
"358",2020-03-07,"United_Kingdom",48,155,36120.1864554051,24806.9909009391,51673.232135053,7800.77891039203,5678.89265406193,10581.3600481731,1,1,6.59847080785684,3.54058206089991,11.1926360275321,1.49942294208459,0.874432891919183,2.40928914150709,3.90782273071478,3.45214574592436,4.5102281386405
"359",2020-03-08,"United_Kingdom",43,198,46075.3343411099,32129.7934080066,65079.4234580385,9955.14788570475,7322.80250706746,13406.1913229855,1,2,8.51073597197824,4.68426782720749,14.2026414453236,1.9122651641214,1.14368576630758,3.0100054177915,3.90737493019482,3.45160025107783,4.50984115378263
"360",2020-03-09,"United_Kingdom",67,265,58782.1565432588,41542.9584975649,82183.1828539001,12706.8222021489,9413.16508955836,17103.7593958617,0,2,10.9490204557681,6.18649055602388,17.9608321892284,2.43828448378985,1.50222272881639,3.75819074390474,3.90680284499176,3.4509219639557,4.50933050718231
"361",2020-03-10,"United_Kingdom",48,313,75003.9943183258,53571.875005263,104053.787467428,16221.837775067,12028.9165076981,21870.6046135278,1,3,14.0568635076397,8.16241944360068,22.6496200348608,3.10784305187156,1.9759288875768,4.68878784563245,3.9060718412379,3.4500786134278,4.50865671153296
"362",2020-03-11,"United_Kingdom",52,365,95716.3545648036,68979.1808516104,131984.840152455,20712.3602464777,15407.3058463473,27931.0526850274,4,7,18.0182635971355,10.759619296519,28.5045206391602,3.96140008949582,2.59719985291832,5.85490060429936,3.90513760727429,3.44903011594815,4.50776769208274
"363",2020-03-12,"United_Kingdom",83,448,121742.557752753,88542.8524055584,166793.280332953,26026.203187949,19563.671553948,34808.4401804976,0,7,23.0673024082557,14.1694934332475,35.8032873254949,5.04903881112021,3.40987413672854,7.2987666863347,3.84547483628978,3.3805252994248,4.44966807260066
"364",2020-03-13,"United_Kingdom",134,582,154944.123237433,113605.181089041,211312.61391775,33201.5654846809,25062.3286834825,44519.3335847968,2,9,29.5028216570326,18.6235076740576,44.9029223288865,6.43551924877689,4.45401424081007,9.09963500339163,3.84399690974186,3.37925978994002,4.44745449606906
"365",2020-03-14,"United_Kingdom",117,699,197234.256351565,145470.946073278,268636.919240985,42290.1331141317,31865.7649842375,57324.3053232351,1,10,37.7062113385012,24.4666092635987,56.2526308248753,8.20338968146861,5.84310158954109,11.3497084959888,3.8421098489159,3.37765938531384,4.44470317109623
"366",2020-03-15,"United_Kingdom",433,1132,251062.667026634,185814.880654619,342231.916641749,53828.4106750694,40343.9345813402,73594.9974007647,18,28,48.1641201710405,32.1013596291231,70.4283475733838,10.4579088325393,7.63475036552435,14.1757167485084,3.83970380601972,3.37566254242704,4.44136376669479
"367",2020-03-16,"United_Kingdom",251,1383,315237.771177915,236064.792516447,424300.076147193,64175.1041512806,50249.9118618288,82068.159505444,15,43,61.4954888007611,42.0352320945121,88.2098915015179,13.3313686297206,9.93387246538908,17.7815439281341,3.6147407801056,3.02146420602759,4.0761161350769
"368",2020-03-17,"United_Kingdom",152,1535,396549.231966786,299603.181587688,528544.044391884,81311.4607888705,63538.3890712408,104243.968244691,22,65,78.488505312425,54.9523694190836,110.362886097713,16.9930165116639,12.9171373245714,22.1529945961947,3.61131010674204,3.01850705018255,4.07230696217488
"369",2020-03-18,"United_Kingdom",407,1942,498914.499444535,379496.834256279,660186.414847574,102365.26747775,79893.6526685909,131642.370455689,16,81,100.14318822468,71.6765090658547,138.144542636924,21.6546829122546,16.7241396467711,27.781656539211,3.6069619042696,3.01476457406766,4.06738457928519
"370",2020-03-19,"United_Kingdom",680,2622,627375.841343541,479189.55580137,826076.389327962,128461.341899006,99692.7215450906,165889.974480389,34,115,127.723715076893,93.2686526458363,173.023301181139,27.5805268522131,21.5921435799816,34.8787585442151,3.60148319763304,3.01016311511689,4.06104535465227
"371",2020-03-20,"United_Kingdom",647,3269,788382.466080967,603183.629713659,1036689.37951434,161006.624737425,123994.07391229,210612.990186381,43,158,162.819783459506,121.126936212338,216.93458709698,35.096068382613,27.858283566502,43.9112859158415,3.59460034856725,3.00458037240758,4.05307555053347
"372",2020-03-21,"United_Kingdom",706,3975,989181.198132157,754411.493582138,1300558.94814524,200798.73205119,151227.863868478,263869.568630894,36,194,207.427962284766,156.97563085991,272.182882894226,44.6081788252599,35.8486946475722,55.248295797246,3.57134866701509,2.99756946094274,4.03994793198395
"373",2020-03-22,"United_Kingdom",1035,5010,1240408.95404121,940301.140902591,1634331.68420426,251227.755909054,185889.647320453,333772.736059025,56,250,264.037315607752,202.990112588942,341.695204145348,56.6093533229863,46.0144817290313,69.512321251122,3.5606086470729,2.98962385944297,4.02567873020096
"374",2020-03-23,"United_Kingdom",665,5675,1554281.24641127,1167227.56357704,2055453.60832697,313872.292370058,226926.422674445,421121.924122705,35,285,335.760580508771,261.937362596225,429.015406512097,71.7232649010188,58.9472500072835,87.3202023667489,3.54715667022284,2.98047726806335,4.00672104805517
"375",2020-03-24,"United_Kingdom",967,6642,1628588.5221774,1225563.19985611,2150722.63952176,74307.2757661314,58335.6362790714,95269.0311947897,74,359,426.493479341321,337.174945728571,538.33343522016,90.7328988325509,75.2375831323455,109.318028708063,0.6743123038566,0.578649236304542,0.785382204485732
"376",2020-03-25,"United_Kingdom",1427,8069,1717527.33147393,1295232.30447292,2264843.45883384,88938.8092965276,69669.1046168126,114120.819312081,149,508,541.081447836492,433.328505385125,674.550246343931,114.587968495171,96.1535596565544,136.21681112377,0.673555239979583,0.578079254093628,0.784495656043049
"377",2020-03-26,"United_Kingdom",1452,9521,1814397.29426681,1370754.32568725,2389769.63510772,96869.9627928809,75522.0212143315,124926.17627388,186,694,685.458665407371,555.323294880504,844.672764642802,144.377217570879,121.994789495379,170.122518298872,0.672649383221646,0.577381766903103,0.783454198365563
"378",2020-03-27,"United_Kingdom",2129,11650,1913365.02230377,1447866.94862461,2517662.73963879,98967.728036964,77112.6229373573,127893.104531073,183,877,866.49269519772,709.338028530752,1055.78800230083,181.034029790349,154.014733650248,211.115237658032,0.671662729748503,0.576624185569548,0.782325463769205
"379",2020-03-28,"United_Kingdom",2885,14535,2010794.97865798,1523711.01716059,2643876.86220924,97429.9563542035,75844.0685359807,126214.122570454,284,1161,1091.4018978892,901.60987236754,1316.47831523813,224.909202691485,192.271843836788,260.690312937292,0.67065445735686,0.575853307173071,0.78116272145927
"380",2020-03-29,"United_Kingdom",2546,17081,2104780.92968793,1596262.69833058,2765947.38968364,93985.9510299505,72551.6811699881,122070.527474398,294,1455,1367.74689416514,1138.16574615225,1636.09515847506,276.344996275936,236.55587378471,319.616843236937,0.669661436744508,0.57503306750581,0.780005828015418
"381",2020-03-30,"United_Kingdom",2433,19514,2194492.54149601,1665085.06198408,2882962.06510594,89711.6118080864,68822.3636534983,117014.675422303,214,1669,1701.75067744035,1424.52014847552,2022.50753438565,334.003783275208,286.354402323269,386.412375910586,0.668703001771599,0.574031174404979,0.778874068807718
"382",2020-03-31,"United_Kingdom",2619,22133,2279686.98450458,1729909.72944353,2994371.89657358,85194.4430085704,64824.6674594561,111409.831467636,374,2043,2098.69051345013,1764.91375855883,2482.02623173305,396.939836009784,340.393610083315,459.518697347402,0.667787585360878,0.57339241753258,0.777632109372494
"383",2020-04-01,"United_Kingdom",3009,25142,2360409.2816481,1790786.42915744,3100557.49057903,80722.2971435191,60876.699713909,106185.594005445,382,2425,2562.87838196474,2162.1930022844,3020.32913043677,464.187868514609,397.279243725571,538.302898703715,0.666917673693351,0.572823557584347,0.776394705289439
"384",2020-04-02,"United_Kingdom",4324,29466,2436828.82801782,1847870.02674022,3201632.41630501,76419.546369716,57083.5975827775,101074.92572598,670,3095,3095.75349660241,2618.06658875419,3639.5567060201,532.875114637668,455.873586469787,619.227575583332,0.666092842199294,0.572139080223962,0.77520047435003
"385",2020-04-03,"United_Kingdom",4244,33710,2509158.32358155,1901328.53089819,3298337.47433798,72329.4955637356,53458.5041579738,96705.0580329697,652,3747,3697.64860127492,3132.52035561493,4339.24831622165,601.89510467251,514.453766860739,699.691610201547,0.665311409642695,0.571502966078295,0.77404740509725
"386",2020-04-04,"United_Kingdom",4450,38160,2577617.36640557,1951399.11176169,3391055.22811752,68459.0428240122,50070.5808634942,92717.753779543,714,4461,4366.0730650525,3703.30977345177,5116.60205500356,668.424463777577,570.789417836837,777.353738781916,0.664571257013932,0.570912119699858,0.772934468545324
"387",2020-04-05,"United_Kingdom",3735,41895,2642418.12970642,1998277.019576,3479743.11150769,64800.7633008568,46877.9078143139,88687.8833901723,760,5221,5097.22614958814,4327.76550098779,5966.67015115492,731.153084535641,624.455727536028,850.068096151356,0.663870194530017,0.570479192782669,0.771856916250491
"388",2020-04-06,"United_Kingdom",5903,47798,2703760.97454154,2042026.0300832,3564325.44380399,61342.8448351179,43749.0105072042,84582.3322963026,644,5865,5887.08141741435,5002.52182202027,6885.1455678495,789.855267826214,674.756321032473,918.47541669458,0.66320610560774,0.570003703443278,0.77081694187702
"389",2020-04-07,"United_Kingdom",3802,51600,2761834.02141798,2082725.88619623,3645108.767785,58073.0468764396,40699.8561130247,80783.3239810049,568,6433,6728.74235447595,5722.78158555343,7864.8505244175,841.6609370616,720.259763533162,979.704956568003,0.662576990748539,0.569515651046594,0.76981426234097
"390",2020-04-08,"United_Kingdom",3634,55234,2816814.00291087,2120783.10176187,3722388.17943903,54979.9814928859,38057.2155656421,77279.4116540337,1038,7471,7615.58772441108,6481.84099723409,8896.21590640864,886.845369935126,759.059411680656,1031.36538199114,0.661980971693502,0.569148553489923,0.768847633638057
"391",2020-04-09,"United_Kingdom",5491,60725,2868867.33393469,2156230.7080024,3796570.07074725,52053.3310238253,35447.6062405279,74181.8913082207,1034,8505,8540.2729586387,7275.04520955345,9969.36936439686,924.685234227623,793.204212319364,1073.15345798822,0.661416282817702,0.568737104095576,0.767915863504661
"392",2020-04-10,"United_Kingdom",4344,65069,2918151.05612646,2189308.97907025,3868027.24249355,49283.7221917712,33078.2710678525,71457.1717462967,1103,9608,9495.14491279421,8095.82195035931,11074.9452145031,954.871954155513,820.77674080586,1105.57585010626,0.660881260427529,0.568345773810338,0.767009389629218
"393",2020-04-11,"United_Kingdom",5195,70264,2964813.59690089,2220154.69015959,3936444.56464199,46662.5407744292,30845.711089341,68417.3221484386,1152,10760,10474.1614948949,8938.31305273018,12207.7734721023,979.016582100718,842.491102370873,1132.82825759923,0.660374333376703,0.56797161126055,0.766037496925447
"394",2020-04-12,"United_Kingdom",8719,78983,3008995.37456138,2248809.17354733,4002182.20623996,44181.7776604883,28654.4833877343,65737.6415979683,839,11599,11469.8957962857,9797.19887488727,13360.0780063022,995.734301390766,858.88582215709,1152.30453419987,0.659894015569069,0.567624154399942,0.765101085373868
"395",2020-04-13,"United_Kingdom",5288,84271,3050829.29588209,2275452.76048019,4065122.45772549,41833.9213207045,26643.5869328585,62940.2514855328,686,12285,12476.243042827,10665.6093187516,14523.9281733017,1006.34724654131,868.410443864337,1163.85016699947,0.65943890001452,0.567301509859586,0.764198979407541
"396",2020-04-14,"United_Kingdom",4342,88613,3090441.18367021,2300316.04739015,4125667.03378625,39611.8877881287,24863.2869099678,60544.5760607649,744,13029,13484.9094072881,11537.0768131622,15687.4031469988,1008.66636446111,871.46749441062,1163.47497369708,0.659007653961889,0.567003168391589,0.763509713334255
"397",2020-04-15,"United_Kingdom",5252,93865,3127950.15917411,2323413.07922185,4183586.53702824,37508.9755038951,23097.0318316945,57919.5032419847,1044,14073,14491.5015653274,12405.8455551608,16851.1052319316,1006.59215803932,868.768741998594,1163.70208493288,0.658599014727538,0.566726263746992,0.762943214824335
"398",2020-04-16,"United_Kingdom",4603,98468,3163468.9941208,2344899.55827664,4239226.23002536,35518.8349466887,21486.479054793,55639.6929971193,842,14915,15490.0119982621,13268.4719012628,18004.793176822,998.510432934703,862.626346101964,1153.68794489036,0.658211785968366,0.566506920697827,0.762295268558507
"399",2020-04-17,"United_Kingdom",4617,103085,3197104.44056684,2365047.68500996,4292664.90407865,33635.446446045,20148.1267333179,53438.6740532887,1029,15944,16477.0054010426,14121.2836834835,19146.0302202286,986.993402780499,852.811782220757,1141.23704340659,0.657844834250622,0.566292661371526,0.761743782676021
"400",2020-04-18,"United_Kingdom",5599,108684,3228957.5428938,2383805.76413299,4343818.34255417,31853.1023269585,18758.0791230334,51153.4384755242,935,16879,17447.050486031,14957.0952148735,20267.6829136127,970.045084988385,835.811531389925,1121.65269338416,0.657497085832808,0.566066641317674,0.761212671239744
